date_work,dot,port,port1,ip,ip1,domain_count,urls_count,click,here,link,suspension,dear,verifyyouraccount,html,w_count,str_count,body_richness,account_count,suspended_count,word_count,@,!,#,%,&,+,-,_,$,*,/,\,contain_account,contain_password,contain_verify,contain_reward,contain_confidentiality,contain_cancel,bank,fw,re,verify,subject_word_count,subject_str_count,subject_richness,upper
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0.07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.08,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,698,0.17,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,0.19,1
0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,57,1741,0.03,0,0,14,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,58,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,91,1195,0.08,0,0,75,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,35,0.17,0
0,11,0,0,0,0,4,6,0,0,0,0,0,0,1,743,8704,0.09,0,0,313,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,26,0.12,1
0,12,0,0,0,0,4,6,0,0,0,0,0,0,1,743,8812,0.08,0,0,313,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263,804,0.33,0,0,97,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,37,0.22,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,36,281,0.13,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,18,0.22,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,3,81,0.04,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0.07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.08,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,217,0.17,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,294,3090,0.1,0,0,136,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199,529,0.38,0,0,58,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,40,0.12,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,301,2201,0.14,0,0,215,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,22,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,159,1146,0.14,0,0,126,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,0.17,1
0,12,0,0,0,0,4,6,0,0,0,0,0,0,1,743,8812,0.08,0,0,313,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0.14,1
0,2,0,0,0,0,2,3,0,0,0,0,1,0,0,1016,6117,0.17,3,0,515,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,16,0.12,1
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,233,1493,0.16,2,0,170,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4,25,0.16,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,294,3090,0.1,0,0,136,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,97,0.01,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50,0.02,1
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,196,1755,0.11,0,0,136,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,47,0.17,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1557,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,102,0.02,1
0,8,0,0,0,0,2,4,0,0,0,0,0,0,1,98,1262,0.08,0,0,81,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,17,0.18,0
1,3,0,0,0,0,1,1,0,0,0,0,0,0,1,587,3585,0.16,0,0,205,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,32,0.16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,957,0.13,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,77,627,0.12,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,576,0.14,0,0,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,49,0.16,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,1764,0.19,0,0,167,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,48,0.21,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,81,0.01,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,154,1640,0.09,0,0,133,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,38,0.24,1
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,91,761,0.12,0,0,87,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0.25,1
0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,123,742,0.17,0,0,91,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,33,0.18,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1028,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,27,0.19,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1111,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,38,0.03,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,2050,0.16,0,0,220,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0.14,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,358,3062,0.12,0,0,154,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,61,0.02,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,111,729,0.15,0,0,81,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,945,0.16,0,0,120,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,0.22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,738,0.16,0,0,96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,15,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,1979,0.16,0,0,213,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,219,610,0.36,0,0,78,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,32,0.16,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2268,0.12,0,0,215,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,24,0.21,1
1,4,0,0,0,0,2,2,0,0,0,0,0,0,0,69,505,0.14,0,0,51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,26,0.19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422,1900,0.22,0,0,202,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,48,0.19,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,31,215,0.14,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,451,3251,0.14,0,0,317,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2257,0.12,0,0,214,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0.22,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,323,2051,0.16,0,0,205,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,29,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,74974,0,0,0,42,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,26691,0,0,0,13,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,0.13,1
0,8,0,0,0,0,2,4,0,0,0,0,0,0,1,98,1258,0.08,0,0,81,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,0.16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,738,0.16,0,0,96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,15,0.2,1
0,8,0,0,0,0,2,4,0,0,0,0,0,0,1,98,1262,0.08,0,0,81,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,17,0.18,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,64,465,0.14,0,0,56,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,24,0.25,0
0,38,0,0,0,0,4,22,0,0,0,0,0,0,1,288,9853,0.03,0,0,169,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,86,0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,2389,0.15,0,0,234,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,98,0.21,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,391,1068,0.37,0,0,125,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,37,0.22,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,367,2591,0.14,0,0,255,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,1
0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,282,1047,0.27,0,0,111,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,19,0.16,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,42,261,0.16,0,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,19,0.21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1104,0.14,0,0,126,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,276,1876,0.15,0,0,191,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
1,2,0,0,0,0,1,2,0,0,0,0,1,0,1,64,585,0.11,0,0,56,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,37,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2268,0.12,0,0,215,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,24,0.21,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,1085,0.28,0,0,122,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,20,0.15,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,346,3477,0.1,0,0,160,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,323,2051,0.16,0,0,205,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0.25,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,459,2208,0.21,0,0,197,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,24,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,147,0.01,0,0,2,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58,0.02,1
1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1111,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,38,0.03,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1017,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,33,0.12,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,119,974,0.12,0,0,106,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,553,3654,0.15,0,0,164,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,53,0.17,1
1,6,0,0,0,0,1,2,0,0,0,0,1,0,0,981,6856,0.14,0,0,572,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,50,0.16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,419,1444,0.29,0,0,157,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,28,0.14,1
0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,464,2885,0.16,2,0,280,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,2,22,0.09,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,476,0.11,0,0,53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,31,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,55,1018,0.05,0,0,51,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,19,0.26,1
0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,192,1517,0.13,0,0,141,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,56,0.2,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,91,1204,0.08,0,0,74,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,31,0.19,0
0,3,0,0,0,0,2,2,0,0,0,0,0,0,1,41,4326,0.01,0,0,37,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,52,0.04,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,488,0.15,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,297,0.15,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0.21,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,380,3297,0.12,0,0,129,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,355,1278,0.28,0,0,147,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,37,0.22,1
0,4,0,0,1,1,2,2,0,0,0,0,0,0,1,104,1170,0.09,1,0,82,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,22,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,2221,0.16,0,0,234,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,514,2227,0.23,0,0,238,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,43,0.23,1
0,4,0,0,1,1,2,2,0,0,0,0,0,0,1,104,1170,0.09,1,0,82,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,22,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,974,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,102,0.02,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,76,652,0.12,0,0,61,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,1
0,2,0,0,0,0,1,2,0,0,0,0,1,0,1,64,585,0.11,0,0,56,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,37,0.19,1
1,5,0,0,0,0,2,4,0,0,0,0,0,0,1,83,5981,0.01,0,0,77,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,58,0.03,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1031,0.16,1,0,125,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,54,0.17,1
0,5,0,0,0,0,2,4,0,0,0,0,0,0,1,83,5981,0.01,0,0,77,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,58,0.03,1
0,4,0,0,0,0,1,4,0,0,0,0,0,0,1,13,2615,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,50,0.02,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,57,1054,0.05,0,0,56,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,21,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,367,0.13,0,0,42,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,29,0.14,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,253,1075,0.24,0,0,108,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,34,0.18,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,2045,0.16,0,0,220,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,1230,0.09,0,0,70,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,21,0.19,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,1979,0.16,0,0,213,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0.18,1
0,12,0,0,0,0,4,6,0,0,0,0,0,0,1,743,8830,0.08,0,0,313,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,682,4556,0.15,0,0,245,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,53,0.17,1
0,9,0,0,3,1,1,3,0,0,0,0,0,0,0,40,433,0.09,0,0,37,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,22,0.27,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,367,1320,0.28,0,0,155,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,26,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,657,4232,0.16,0,0,396,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1319,0.16,0,0,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,0.18,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,361,3519,0.1,0,0,167,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,1979,0.16,0,0,213,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0.18,1
0,8,0,0,0,0,4,4,0,0,0,0,0,0,0,682,3520,0.19,0,0,291,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,92,0.14,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,265,2525,0.1,0,0,137,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,43,0.16,0
0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,161,1668,0.1,0,0,137,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,22,0.18,1
0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,20,230,0.09,0,0,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0.17,1
0,8,0,0,0,0,3,3,0,0,0,0,0,0,0,153,1234,0.12,0,0,107,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,48,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,274,3122,0.09,0,0,127,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,30,0.13,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,339,3439,0.1,0,0,153,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,2389,0.15,0,0,234,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,103,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,1895,0.16,0,0,203,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,28,0.14,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2273,0.12,0,0,213,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0.07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.08,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,10,142,0.07,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,24,0.17,1
0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1143,4233,0.27,0,0,342,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,22,0.14,1
1,2,0,0,0,0,1,2,0,0,0,0,1,0,1,64,567,0.11,0,0,56,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,29,0.21,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,754,4305,0.18,0,0,251,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,20,0.15,1
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,119,936,0.13,0,0,106,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,34,0.12,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,123,0.02,0,0,2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82,0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,754,5343,0.14,0,0,220,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,20,0.15,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,371,3616,0.1,0,0,164,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,1235,0.18,3,0,149,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,25,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2122,0.01,0,0,7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,61,0.02,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2926,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,66,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1025,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,19,0.26,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,232,949,0.24,0,0,54,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,30,0.2,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,91,1197,0.08,0,0,74,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,41,0.17,0
1,3,0,0,0,0,2,2,0,0,0,0,0,0,1,41,4326,0.01,0,0,37,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,52,0.04,1
0,44,0,0,0,0,4,22,0,0,0,0,1,0,1,3385,13151,0.26,3,0,455,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,20,0.15,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,673,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,38,0.03,1
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,9,248,0.04,0,0,9,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,30,0.13,1
